venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
online,online,NA,NA,NA,"February 03 - 06, 2025",9:00 - 13:00 CET,2025-02-02T23:00:00Z,2025-02-05T23:00:00Z,"Olga Lyashevska, Francesco Nattino",,ds,ds-cr,Good Practices in Research Software Development,2025-02-03-ds-cr-online,NA
